battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
-0.6939016768441446,0,0.636789247224738,0,-0.5333419429347223,0,-1.3435636062119518,0.2508876791034903,1.238292013914076,-0.9045896105610198,-1.14520061654509,-2.2041505675467317,-0.9627602881505355,0.3030117062158222,-0.6116484349312202,0.3653402605930189,1.4132617049805072,0,0,1,1
-0.3553049058560526,1,-5.199337582605575,1,-5.199337582605575,1,0.9687572252489461,0.5124956669786658,-0.08851830977275943,-0.508210607235136,-0.5297314358637742,0.6071190842716876,2.40873300930455,0.36735172179553266,0.9567977766879732,-0.4602696801546965,-0.5507706657860559,1,1,0,2
-1.692528385429044,1,-5.199337582605575,1,-0.2392581007298376,1,0.3606525775427256,1.2727647004185814,0.08725951620835147,0.16755488389319578,-0.5297314358637742,1.2532766241572517,0.8683685678995959,0.3433094359729907,-0.26514800491951335,-0.7253552530079979,-0.25606719860062815,1,1,0,2
-1.3719306027662899,1,0.9920757391084006,0,-5.199337582605575,0,-1.0611002986635902,0.8332524787889328,-0.1975186212051655,0.4848060835327876,-0.11498851278700771,1.1549178669589317,1.066620871969651,0.4700501901821346,0.6631201181718623,0.5434886597973888,0.005642764930290679,1,0,0,2
1.173437740482644,1,-0.2444227142678373,0,1.6278731964573434,1,0.4996683037307163,0.2508876791034903,0.008150707447644942,-0.9045896105610198,0.519658450918977,1.1272665160371114,-0.06713624879096557,-0.48833488407488,-0.8060567896125995,-0.7253552530079979,0.5442155585132765,1,1,0,1
1.3073450583563855,0,-5.199337582605575,1,-0.011912722280359804,0,-0.387549867566711,0.5124956669786658,0.5239689301720867,-5.199337582605575,-0.38012594698768737,0.7819956865805225,0.7253552530079975,-0.7922513937526969,0.9567977766879732,-1.069948876242077,-0.12446075052466252,1,0,0,1
1.173437740482644,0,0.18474797736630458,0,0.18156009991448419,1,-1.0611002986635902,0.8332524787889328,-0.02947188198508477,5.19933758270342,0.03449021736367329,-0.4106343525272211,-0.40382260622017385,0.8077932617017679,0.09796387302283752,0.5434886597973888,1.1155091114313707,1,0,1,3
1.818193800268551,0,-5.199337582605575,1,-5.199337582605575,0,-0.30366819601496964,0.8332524787889328,1.1949257069544517,-0.1611998897054525,-5.199337582605575,-0.105526581203267,-0.18857591314425542,-1.159817637499613,0.6631201181718623,-0.4602696801546965,-0.9112169202101057,1,1,1,0
0.3426444830871748,1,-5.199337582605575,0,-5.199337582605575,0,0.9687572252489461,0.5124956669786658,0.7676058923510508,0.8692830233173234,0.519658450918977,-0.39567313981831187,-0.7542062876308939,-0.7567083480931616,0.9567977766879732,-1.069948876242077,5.19933758270342,1,0,0,0
-2.3654329388556876,1,-0.755873802243957,1,-0.2392581007298376,1,-1.141584395285801,-5.199337582605575,-1.2026428525678559,0.16755488389319578,0.6662479539467957,1.0023841815239962,-0.05331774810746902,-1.4644481663856466,5.19933758270342,0.8886576580332887,0.13331157537462468,1,0,0,0
-0.87754609211724,1,1.8954786735159725,1,-5.199337582605575,0,-1.141584395285801,-5.199337582605575,0.9747892060149648,0.16755488389319578,-1.4357428132766392,-0.7785953670687025,-0.6804048924276219,2.233549097619577,-5.199337582605575,-0.7253552530079979,-0.5507706657860559,0,0,0,3
0.473554106324437,1,0.636789247224738,0,0.3606525775427256,1,0.05834134081272461,-0.001880912770862735,0.8270581518278236,5.19933758270342,1.1949257069544523,-1.1709451867146656,-0.4346287599376659,1.644611154816183,0.2722982569628351,0.7123660724944717,0.2599563438049607,1,1,1,3
1.1598176374996136,0,1.5060044433650606,0,-0.2392581007298376,0,0.05834134081272461,0.2508876791034903,0.4004237664084256,-0.1611998897054525,0.9900266758763445,0.07279281889098278,-0.9859409692598387,-0.4215730670809942,1.3328187360384125,-5.199337582605575,-5.199337582605575,1,0,0,1
-0.796549258946058,1,0.5369594159627261,0,0.6954978283224281,0,-0.6131610066214175,5.19933758270342,1.906940721822499,-0.1611998897054525,0.1650120885134142,-0.5003787628150933,0.3419796816713513,0.411998981043483,-1.0655141590768549,-1.069948876242077,-1.1391818511336718,1,0,1,2
1.3328187360384125,0,-5.199337582605575,0,1.6278731964573434,1,0.9074250055884335,0.5124956669786658,1.0924455328981626,-5.199337582605575,0.9900266758763445,-0.47145106178624496,-1.736127625811723,-1.858969118656729,0.2722982569628351,0.7123660724944717,-1.4553485711762342,1,0,1,0
-0.8502293287861994,0,-0.38890195713192716,0,-0.011912722280359804,0,0.6010992439232988,0.5124956669786658,0.4004237664084256,-0.9045896105610198,0.8138902024821872,0.5413096835479738,1.305872858595173,-1.383266089699443,0.9567977766879732,1.8052503336779369,0.005642764930290679,1,1,1,0
-0.7059164129120804,0,-5.199337582605575,0,-0.5333419429347223,1,-0.8547377477626632,-5.199337582605575,1.6593339175426827,5.19933758270342,-0.7684479363421229,0.7483864162320163,1.2601817581266408,1.1476197746021177,-0.43256246047788666,0.7123660724944717,1.4132617049805072,1,0,1,3
-1.484905781186843,0,-0.47075051050665023,1,0.6954978283224281,1,-0.3479683779068474,-5.199337582605575,-0.4072261174618377,-0.508210607235136,0.9900266758763445,-0.25671511897231514,-0.8332524787889335,1.4830202355827313,-0.43256246047788666,-0.7253552530079979,1.1155091114313707,1,1,0,3
-0.1656476866979443,1,-5.199337582605575,1,1.300012169105674,0,0.7335359400210683,0.2508876791034903,-0.9400857321204631,0.16755488389319578,1.1949257069544523,0.1911294028508681,-0.6662479539467958,-0.20135600939727222,5.19933758270342,1.4607938065919137,0.7220965526256886,1,1,0,1
-1.1166779103376183,1,-5.199337582605575,0,0.18156009991448419,0,-0.5261278210877011,5.19933758270342,-0.4072261174618377,-0.1611998897054525,0.1650120885134142,0.6026021545861854,-0.31419006441145625,0.14090629131788154,-0.26514800491951335,-1.069948876242077,1.1155091114313707,0,1,1,1
-0.8628970058631433,0,-0.31419006441145625,1,1.4535430479025961,0,0.27555295739062924,0.8332524787889328,-2.211322580661537,0.8692830233173234,0.519658450918977,1.3420191242682704,1.2798431631774005,0.5039348588898908,0.9567977766879732,1.8052503336779369,-1.4553485711762342,1,1,0,3
0.8701982062329657,1,0.5369594159627261,0,-0.5333419429347223,0,-0.8547377477626632,5.19933758270342,0.32606895331813207,-0.9045896105610198,-1.14520061654509,0.7269874940811666,0.24054865056698813,0.8701982062329657,0.9567977766879732,-1.069948876242077,0.5442155585132765,1,0,0,3
1.7894848303031237,0,1.1332040726988755,1,0.18156009991448419,0,0.6475769195656554,-0.4819873854279814,2.1568736859008437,-0.1611998897054525,-0.38012594698768737,-0.338657933966506,-0.7931097943177673,-0.4651543731509455,-0.26514800491951335,0.010031697116966842,5.19933758270342,0,0,1,1
0.6483503440406454,1,1.5060044433650606,1,0.18156009991448419,1,0.24183960116704178,0.5124956669786658,-0.542762048137624,-0.508210607235136,5.19933758270342,-0.20455609704211478,-0.8867981314768321,-0.8191403319663866,-0.8060567896125995,0.3653402605930189,5.19933758270342,1,0,0,0
-2.806872660274812,0,-0.2444227142678373,1,0.3606525775427256,1,-1.232911446474132,-0.23732302216276727,-0.6260751773199684,-0.508210607235136,0.38957826846708365,-0.9371637423081445,-0.006896730766604647,0.3300387465732857,-0.26514800491951335,-5.199337582605575,0.13331157537462468,1,0,0,1
-0.4602696801546965,1,-0.07782283165310827,1,-5.199337582605575,1,1.2546528681502012,0.2508876791034903,-0.542762048137624,5.19933758270342,-0.9381368488935896,-0.6483503440406455,0.32673022709410654,0.4791725115540535,1.3328187360384125,0.7123660724944717,-0.5507706657860559,1,1,1,2
-2.0855598742353925,1,0.09796387302283752,1,0.6954978283224281,1,0.846634999599126,-0.4819873854279814,-0.17264374357748807,-0.1611998897054525,1.4357428132766386,-0.025081451612578923,-1.3544658734393082,1.5138454880852257,0.6631201181718623,-1.069948876242077,-1.1391818511336718,1,0,1,3
-0.47145106178624496,0,-5.199337582605575,0,-0.5333419429347223,1,0.3606525775427256,5.19933758270342,0.04704013398765884,0.8692830233173234,-0.5297314358637742,-0.10804880438092107,-0.3016991179799921,0.8757046895458136,0.9567977766879732,0.5434886597973888,0.13331157537462468,1,1,0,3
0.3606525775427256,0,0.09796387302283752,1,1.4535430479025961,1,0.9074250055884335,-0.4819873854279814,-1.1027515638704388,-0.9045896105610198,1.1949257069544523,-0.9951571680122441,0.11688210796225125,0.17518984273471558,-0.43256246047788666,-1.069948876242077,-0.12446075052466252,1,1,1,2
-0.6764588330464664,0,-5.199337582605575,0,-0.011912722280359804,0,-0.42912272256497835,-0.23732302216276727,5.19933758270342,0.16755488389319578,-0.38012594698768737,1.0523340317617336,0.03699970291221322,-1.5420496421581005,-0.08348395693850601,0.3653402605930189,-0.12446075052466252,1,0,1,0
0.5980974862793451,1,-5.199337582605575,1,-5.199337582605575,0,-1.623173710109822,-0.7982725288442146,-1.4607938065919137,0.8692830233173234,-0.11498851278700771,1.4115617570418406,0.9323114582974292,1.1260837654666838,0.9567977766879732,1.0833810583303183,0.13331157537462468,0,0,1,3
0.5705803493379307,1,-5.199337582605575,0,2.1832893648516825,0,0.05834134081272461,5.19933758270342,0.19815798242844584,5.19933758270342,5.19933758270342,-0.32078386567751566,-1.3192260651790941,-1.486796620880971,-5.199337582605575,-1.069948876242077,-0.7310766002226701,1,1,1,0
0.1377408637197056,1,-0.47075051050665023,0,-0.011912722280359804,1,0.3606525775427256,1.2727647004185814,-0.720470075602692,-5.199337582605575,1.1949257069544523,-1.5359025561595991,-0.18092274681439305,0.05268989621723933,1.3328187360384125,0.010031697116966842,-1.4553485711762342,1,1,1,1
0.1187761223351415,1,0.636789247224738,1,-5.199337582605575,1,0.846634999599126,0.2508876791034903,-0.986960851324266,-0.1611998897054525,-5.199337582605575,-1.0382588202834138,1.5615563909084837,1.6978039381920587,-1.0655141590768549,-5.199337582605575,0.13331157537462468,1,1,0,3
-1.240995791272205,1,1.2755884177581511,0,-5.199337582605575,0,-0.387549867566711,0.5124956669786658,0.34796837790684715,5.19933758270342,-0.9381368488935896,-0.5921100635639873,-0.6615586316619886,-0.6184661051355457,-0.08348395693850601,-1.069948876242077,0.5442155585132765,1,0,0,0
-0.9778185352717487,0,-0.16437655698431788,1,2.1832893648516825,0,1.55033750354121,-0.23732302216276727,0.42912272256497824,5.19933758270342,0.9900266758763445,0.9951571680122435,0.006269746616104875,-0.5624831314551438,-0.43256246047788666,-0.2071176746758471,0.5442155585132765,1,0,0,1
-1.5197879359138675,1,0.745899935966734,1,-0.5333419429347223,0,1.6744254042602789,0.2508876791034903,0.42912272256497824,-0.1611998897054525,0.03449021736367329,-0.28664103142332725,-0.8252941675543809,-0.019437311034653057,0.09796387302283752,0.3653402605930189,-5.199337582605575,1,0,1,1
0.9207545493180279,1,0.09796387302283752,1,0.5355115860895016,1,-1.471816135085154,-0.001880912770862735,-0.4394573695066844,-0.9045896105610198,1.1949257069544523,0.07782283165310827,0.10741818477002674,1.0065375074693568,-1.4270107765739086,0.010031697116966842,-1.1391818511336718,1,1,0,3
-0.8297089647007596,0,0.43531793856920004,1,2.1832893648516825,1,-0.9859409692598387,-0.4819873854279814,-1.5379451316590904,0.4848060835327876,0.9900266758763445,-0.489748106257341,-1.0436478968985476,0.7650830186547457,-1.4270107765739086,-1.069948876242077,-5.199337582605575,1,0,1,2
-1.7221490521274592,0,-5.199337582605575,1,1.947074840098612,0,0.7888236110382583,-0.4819873854279814,0.4004237664084256,-0.9045896105610198,5.19933758270342,1.5802176613197987,0.6383257844491823,0.0037618321961098897,1.3328187360384125,1.2755884177581511,0.005642764930290679,1,1,0,2
0.18474797736630458,0,1.8954786735159725,0,0.3606525775427256,0,0.4996683037307163,0.2508876791034903,-0.17264374357748807,-5.199337582605575,0.519658450918977,-0.271647663973654,-0.5067843290542833,0.2528292027896303,1.3328187360384125,-0.7253552530079979,0.005642764930290679,1,0,1,2
0.7269874940811661,1,0.745899935966734,0,0.845738125553382,1,0.3606525775427256,-0.7982725288442146,1.0924455328981626,-0.9045896105610198,0.03449021736367329,2.1568736859008526,1.6744254042602789,0.9207545493180279,1.3328187360384125,0.8886576580332887,1.4132617049805072,1,1,0,3
